VideoName,ImageName,NumAnimals,Mistakes,,Precision
3_07_08_11_merged.mp4,3_07_08_11_029.jpg,19,0,,
3_07_08_11_merged.mp4,3_07_08_11_030.jpg,19,1,,
3_07_08_11_merged.mp4,3_07_08_11_031.jpg,19,1,,
3_07_08_11_merged.mp4,3_07_08_11_032.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_001.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_002.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_003.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_004.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_005.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_006.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_007.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_008.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_009.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_010.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_011.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_012.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_013.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_014.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_015.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_016.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_017.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_018.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_019.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_020.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_021.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_022.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_023.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_024.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_025.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_026.jpg,19,2,,
3_07_08_12_merged.mp4,3_07_08_12_027.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_028.jpg,19,0,,
3_07_08_12_merged.mp4,3_07_08_12_029.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_030.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_031.jpg,19,1,,
3_07_08_12_merged.mp4,3_07_08_12_032.jpg,19,0,,
2_09_09_11_merged.mp4,2_09_09_11_001.jpg,16,8,,
2_09_09_11_merged.mp4,2_09_09_11_002.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_003.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_004.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_005.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_006.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_007.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_008.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_009.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_010.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_011.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_012.jpg,16,1,,
2_09_09_11_merged.mp4,2_09_09_11_013.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_014.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_015.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_016.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_017.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_018.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_019.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_020.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_021.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_022.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_023.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_024.jpg,16,1,,
2_09_09_11_merged.mp4,2_09_09_11_025.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_026.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_027.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_028.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_029.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_030.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_031.jpg,16,0,,
2_09_09_11_merged.mp4,2_09_09_11_032.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_001.jpg,16,2,,
2_09_09_12_merged.mp4,2_09_09_12_002.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_003.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_004.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_005.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_006.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_007.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_008.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_009.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_010.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_011.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_012.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_013.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_014.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_015.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_016.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_017.jpg,16,2,,
2_09_09_12_merged.mp4,2_09_09_12_018.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_019.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_020.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_021.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_022.jpg,16,2,,
2_09_09_12_merged.mp4,2_09_09_12_023.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_024.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_025.jpg,16,2,,
2_09_09_12_merged.mp4,2_09_09_12_026.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_027.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_028.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_029.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_030.jpg,16,0,,
2_09_09_12_merged.mp4,2_09_09_12_031.jpg,16,1,,
2_09_09_12_merged.mp4,2_09_09_12_032.jpg,16,0,,
3_09_30_10_merged.mp4,3_09_30_10_001.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_002.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_003.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_004.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_005.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_006.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_007.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_008.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_009.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_010.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_011.jpg,17,3,,
3_09_30_10_merged.mp4,3_09_30_10_012.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_013.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_014.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_015.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_016.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_017.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_018.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_019.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_020.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_021.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_022.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_023.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_024.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_025.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_026.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_027.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_028.jpg,17,5,,
3_09_30_10_merged.mp4,3_09_30_10_029.jpg,17,0,,
3_09_30_10_merged.mp4,3_09_30_10_030.jpg,17,2,,
3_09_30_10_merged.mp4,3_09_30_10_031.jpg,17,1,,
3_09_30_10_merged.mp4,3_09_30_10_032.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_001.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_002.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_003.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_004.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_005.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_006.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_007.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_008.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_009.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_010.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_011.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_012.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_013.jpg,17,2,,
3_09_30_11_merged.mp4,3_09_30_11_014.jpg,17,3,,
3_09_30_11_merged.mp4,3_09_30_11_015.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_016.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_017.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_018.jpg,17,2,,
3_09_30_11_merged.mp4,3_09_30_11_019.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_020.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_021.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_022.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_023.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_024.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_025.jpg,17,0,,
3_09_30_11_merged.mp4,3_09_30_11_026.jpg,17,2,,
3_09_30_11_merged.mp4,3_09_30_11_027.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_028.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_029.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_030.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_031.jpg,17,1,,
3_09_30_11_merged.mp4,3_09_30_11_032.jpg,17,1,,
2_12_03_11_merged.mp4,2_12_03_11_001.jpg,18,3,,
2_12_03_11_merged.mp4,2_12_03_11_002.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_003.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_004.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_005.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_006.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_007.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_008.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_009.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_010.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_011.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_012.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_013.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_014.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_015.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_016.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_017.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_018.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_019.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_020.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_021.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_022.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_023.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_024.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_025.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_026.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_027.jpg,18,2,,
2_12_03_11_merged.mp4,2_12_03_11_028.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_029.jpg,18,1,,
2_12_03_11_merged.mp4,2_12_03_11_030.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_031.jpg,18,0,,
2_12_03_11_merged.mp4,2_12_03_11_032.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_001.jpg,18,2,,
2_12_03_12_merged.mp4,2_12_03_12_002.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_003.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_004.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_005.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_006.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_007.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_008.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_009.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_010.jpg,18,2,,
2_12_03_12_merged.mp4,2_12_03_12_011.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_012.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_013.jpg,18,2,,
2_12_03_12_merged.mp4,2_12_03_12_014.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_015.jpg,18,2,,
2_12_03_12_merged.mp4,2_12_03_12_016.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_017.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_018.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_019.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_020.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_021.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_022.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_023.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_024.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_025.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_026.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_027.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_028.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_029.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_030.jpg,18,1,,
2_12_03_12_merged.mp4,2_12_03_12_031.jpg,18,0,,
2_12_03_12_merged.mp4,2_12_03_12_032.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_001.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_002.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_003.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_004.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_005.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_006.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_007.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_008.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_009.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_010.jpg,18,3,,
1_02_04_11_merged.mp4,1_02_04_11_011.jpg,18,2,,
1_02_04_11_merged.mp4,1_02_04_11_012.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_013.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_014.jpg,18,0,,
